address,brand,business_legal_name,country,currency,email_address,full_product_description,in_stock,item_number,keyword,listing_id,listing_title,listing_url,offers_count,phone_number,price,product_images,product_sku,seller_id,seller_name,seller_profile_picture,seller_profile_url,seller_rating,state_province,total_reviews,units_available,zip_code
1046 Woodward Ave Detroit MI 48226 US,Nike,StockX,US,$,walmartsupport@stockx.com,"As part of this partnership with Walmart, StockX has a 14 day return policy and the item must be in original, new condition with the StockX tag attached",True,15897819204,nike shoes,15897819204,"Women's Zoom Vomero 5 Metallic Gold Running Shoes, from StockX",https://www.walmart.com/ip/Nike-Women-s-Zoom-Vomero-5-Metallic-Gold-Casual-Shoe-From-StockX/15897819204?classType=VARIANT,2,3134668707,151,"[{'link': 'https://i5.walmartimages.com/seo/Nike-Women-s-Zoom-Vomero-5-Metallic-Gold-Casual-Shoe-From-StockX_02501676-1ab4-4790-a180-830f79470049.f1c55f432386e468a987e805492d1025.jpeg', 'id': 'E0918EFA06F7421DBD3025692276DF73', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/f8d8365f-5125-4626-9d5b-9681457a1a87.eeb81b3ab3850828ebe25f27a572a304.jpeg', 'id': '3CFA211ADEB546CDBAE993AE9BDD33C9', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/f936a1e3-f8ad-4883-a5b7-8426e9dd16bf.6b53863e06545cdeb362d7d52a56f74c.jpeg', 'id': '56D3481CAE7E428BA187C5FC10F3D7F5', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/acff8d5c-d7cd-4d89-8523-29d8d07a25d4.50af2610b12d9075753e7f878c7457b3.jpeg', 'id': 'DD9D866CE65A4B818C83CBC33B5784E6', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/f53702ed-398d-46dc-addc-9c8291cbadf2.651b70c7bde351f0544e518675e30169.jpeg', 'id': '50425D570705423A8D58C22CF52F8EF8', 'zoomable': True}]",,D00FBAB3A90E4243BCAF938753A7663B,StockX,https://i5.walmartimages.com/asr/304e9a3a-7644-4ef3-8e1c-fc71739f6400.6da8e12c3e892b928e14d3fe455480d3.png,https://www.walmart.com/seller/102524329,4.1,MI,94,,48226
1046 Woodward Ave Detroit MI 48226 US,Nike,StockX,US,$,walmartsupport@stockx.com,"As part of this partnership with Walmart, StockX has a 14 day return policy and the item must be in original, new condition with the StockX tag attached",True,16835922273,nike shoes,16835922273,"Women's Air Max 270 White Black Running Shoes, from StockX",https://www.walmart.com/ip/Nike-Women-s-Air-Max-270-White-Black-from-StockX/16835922273?classType=VARIANT,2,3134668707,150,"[{'link': 'https://i5.walmartimages.com/seo/Nike-Women-s-Air-Max-270-White-Black-from-StockX_1d3b0ab7-dfc8-4cee-ae62-a3ee78d0541b.33845dd1ba9183822ea473943160e614.jpeg', 'id': '727ABC4413DC462B8FDA7D5F6F0063F5', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/23df7b8c-72e9-4af9-b620-689a3fece9c2.79fc3140c3fdcb2c85fba47f92b165c1.jpeg', 'id': 'D74B02A62AD1474CADF8C4B275DE5945', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/9d3ff7ff-5427-4fd4-a387-cb6431c7fe4a.07d62150a168ad1149b03bc49ca52f81.jpeg', 'id': '895846AF974A4613A967F6DD42236C0F', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/da4a815e-1b4e-401c-b88d-b4239cc643ac.607889457480046ff7b87272adf3eee8.jpeg', 'id': '4B03770EF26347B09A96DD3B945D0445', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/f53702ed-398d-46dc-addc-9c8291cbadf2.651b70c7bde351f0544e518675e30169.jpeg', 'id': '50425D570705423A8D58C22CF52F8EF8', 'zoomable': False}]",,D00FBAB3A90E4243BCAF938753A7663B,StockX,https://i5.walmartimages.com/asr/304e9a3a-7644-4ef3-8e1c-fc71739f6400.6da8e12c3e892b928e14d3fe455480d3.png,https://www.walmart.com/seller/102524329,4.1,MI,94,,48226
7341 S Meade Ave Bedford Park IL 60638 US,Nike,The Spot for Fits & Kicks,US,$,testtest@new.com,"The Nike Air Max LTD 3 Men's Running Shoes are composed of a durable leather upper. Cushioned tongue and lining combine to provide an excellent feel at your feet. Signature Air Max bubble at the heel and cushioned midsole give your feet long-lasting comfort. Non-marking rubber outsole features a traction increase pattern which enhances grip on all surfaces.

Features:
- Smooth leather upper
- Cushioned Lining and padded tongue for added comfort
- Air Bubble at the heel
- Non-marking rubber outsole
- Padded insole for increased comfort

SKU: 687977-011

Material: Leather

Color: Black/White-Dark Grey",True,114977036,nike shoes,114977036,Men's Air Max Ltd 3 Running Shoe,https://www.walmart.com/ip/NIKE-Men-s-Air-Max-Ltd-3-Running-Shoe/114977036?classType=REGULAR,2,7086793375,149.95,"[{'link': 'https://i5.walmartimages.com/seo/NIKE-Men-s-Air-Max-Ltd-3-Running-Shoe_01b494ba-ca60-4e3f-83db-8e6f4763b8da_1.be12163f4b5b4ca186bb42aeab3f1e40.jpeg', 'id': 'D4C4EDA54D644A12B1FCF6E3AECD9969', 'zoomable': True}, {'link': 'https://i5.walmartimages.com/asr/2d8cafbb-198b-4820-b7ac-f143cb52c94d_1.dd6289b14a5e0aaf061f4b58bdd11ba3.jpeg', 'id': '759909EEF6944A32B9DD1D54E5C7EA24', 'zoomable': True}, {'link': 'https://i5.walmartimages.com/asr/7fc76016-8cd8-427f-9550-d9aa7997f90e_1.c1e40bd05f8fcb98b0da169b776d60c4.jpeg', 'id': 'E1ACDB29156E4F799D65D34105955302', 'zoomable': True}, {'link': 'https://i5.walmartimages.com/asr/39721b84-900e-412f-bd9b-147d849456e9_1.9ae1d129306055e14e8b47813a28bca2.jpeg', 'id': 'BF2497A3FEC14B0EB410C3DFA6BF1CA9', 'zoomable': True}, {'link': 'https://i5.walmartimages.com/asr/cf93412c-8585-4f64-be60-44f02a0f02de_1.9f9fca2f9a9b43cebc1d6e376d5fd826.jpeg', 'id': '0E67DEB809EE4AD483F84E994D41CBE7', 'zoomable': True}, {'link': 'https://i5.walmartimages.com/asr/d03b3a2c-ed88-4131-baa2-a2c564e6078b_1.3164d89c0ee059ab111dc1a3ca206bf4.jpeg', 'id': '208D8C6E6C6F449DA586A75D83FC9D21', 'zoomable': True}]",,50CD1769E0D5473F82184E87CD37ACBA,The Spot for Fits & Kicks,,https://www.walmart.com/seller/101127721,4.5,IL,651,,60638
1478 Old Country Road Plainview NY 11803 US,Nike,Global Brands 1971,US,$,custcareonline@gmail.com,"The iconic silhouette is almost pushing 40 years in the industry and it is still considered an all-time original. The Air Force 1 shoe, originally released in 1982, was designed by Bruce Kilgore. At the time, it was designed as a basketball performance shoe. While it still can be used as a basketball sneaker today, its legacy has extended well beyond the hardwood.
 * Polyester textile tongue with lace-up closure and Nike branding
 * Nike Air branding on the heel
 * Rubber outsole for traction and ultimate performance
 * 100% Authentic
 * Imported
 * Style Number: dh2920-001
 * Condition: New",True,852295372,nike shoes,852295372,Air Force 1 LE (GS) Big Kids' Shoes Black dh2920-001,https://www.walmart.com/ip/Nike-Air-Force-1-LE-GS-Big-Kids-Shoes-Black-dh2920-001/852295372?classType=VARIANT&athbdg=L1600,2,5168002851,84.79,"[{'link': 'https://i5.walmartimages.com/seo/Nike-Air-Force-1-LE-GS-Big-Kids-Shoes-Black-dh2920-001_98306f24-7fed-4ccf-b31e-09e55878ea49.c8cbd82008432ecc915ffc4759104228.jpeg', 'id': 'FCCEADC2DC2E42E7B7F1DD1E91058D3A', 'zoomable': True}, {'link': 'https://i5.walmartimages.com/asr/e27b1a85-e34b-45d8-885e-40b96dbc383e.8b1898259d83b21cbaa7092163460716.jpeg', 'id': 'F98EB007209A4486A22076C3E2E33589', 'zoomable': True}, {'link': 'https://i5.walmartimages.com/asr/07e1c4a4-a5f6-4b22-b5be-977e0b9d38c3.0ab3a31509f08a63afd353edcadda73c.jpeg', 'id': '7E12165AF68E43A49823C72FDA1E3F84', 'zoomable': True}, {'link': 'https://i5.walmartimages.com/asr/1d07d472-84f1-4e72-84e4-18b8b7b1055f.21b509c780b1da0ea82a79559a960faf.jpeg', 'id': '4FAF81EDF60645708FC187E072CD92C3', 'zoomable': True}, {'link': 'https://i5.walmartimages.com/asr/d727e65b-096d-4f7e-acea-9160de45ec5f.d0fe6d9244f136d2befce67163024ab8.jpeg', 'id': '603D7557841D4FAB80AD7F60416118BB', 'zoomable': True}, {'link': 'https://i5.walmartimages.com/asr/681c4be3-a9b8-414c-bdc4-fc3e7ebcb7d9.9bf987e852cae0559ee6f5de6753715a.jpeg', 'id': 'B150DDFF1F664FA1B921D62937D93BD9', 'zoomable': True}]",,342C9FE35CE143169DFE4DD7EB69861E,EIGHT.11 INC,,https://www.walmart.com/seller/101642039,4.4,NY,131,,11803
23813 Sicilia Pass Land O Lakes FL 34639 US,Nike,KKID-Deals,US,$,kkiddeals@gmail.com,Nike Court Vision Alta Women's Shoes Color: White Size: 8.5,True,2454384889,nike shoes,2454384889,"Women's Basketball Shoe, White, 8.5",https://www.walmart.com/ip/Nike-Women-s-Basketball-Shoe-White-8-5/2454384889?classType=VARIANT,2,8134003416,68,"[{'link': 'https://i5.walmartimages.com/seo/Nike-Women-s-Basketball-Shoe-White-8-5_c51f144f-f9e6-4f33-951a-fba706544cff.a5afd2e4162605336b1d188f4ada2dc9.jpeg', 'id': 'B28174A01B7A4D20800E864247EE54DE', 'zoomable': True}, {'link': 'https://i5.walmartimages.com/asr/36dd9845-b606-4594-8218-bdcd40ef73c8.0d23195d0f4c622043f50571f1a8a77c.jpeg', 'id': '9DF70D7A72D1441A903B1689A1D18A42', 'zoomable': True}, {'link': 'https://i5.walmartimages.com/asr/8c9c6609-6db1-4c5f-9543-cd13d97a6a1a.ff537bcab94d97bfb8479a1be6e02847.jpeg', 'id': '10E352E3C9324EA28100FC326906D2D6', 'zoomable': True}]",,1A6D78AC73AB470CBE99E37E21FDDB1D,KKID-Deals,,https://www.walmart.com/seller/102529471,4.2,FL,5,,34639
7341 S Meade Ave Bedford Park IL 60638 US,Nike,The Spot for Fits & Kicks,US,$,testtest@new.com,"Headquartered in Beaverton, Oregon, Nike is the largest and most successful brand of shoes, sports equipment, clothing, and controlling more than 60% of the market and becoming a pop culture icon.",True,3328103732,nike shoes,3328103732,Air Max 90 LTR White/Black-Blue Whisper DV3609-101 Toddler Size 6C Medium,https://www.walmart.com/ip/Nike-Air-Max-90-LTR-White-Black-Blue-Whisper-DV3609-101-Toddler-Size-6C-Medium/3328103732?classType=VARIANT,2,7086793375,59.02,"[{'link': 'https://i5.walmartimages.com/seo/Nike-Air-Max-90-LTR-White-Black-Blue-Whisper-DV3609-101-Toddler-Size-6C-Medium_981cfafb-6203-4e97-b796-0d93cb540deb.19a0f71b0fb1ac42f8f85ddf36b89592.jpeg', 'id': '861EAD4B65724F68B26D643D07422ACD', 'zoomable': False}]",,50CD1769E0D5473F82184E87CD37ACBA,The Spot for Fits & Kicks,,https://www.walmart.com/seller/101127721,4.5,IL,651,,60638
7341 S Meade Ave Bedford Park IL 60638 US,Nike,The Spot for Fits & Kicks,US,$,testtest@new.com,Women's Jordan 1 Mid White/Oxidized Green-Sail,True,9866067876,nike shoes,9866067876,Women's Jordan 1 Mid White/Oxidized Green-Sail (BQ6472 133) - 7,https://www.walmart.com/ip/Women-s-Jordan-1-Mid-White-Oxidized-Green-Sail-BQ6472-133-7/9866067876?classType=VARIANT,2,7086793375,104.95,"[{'link': 'https://i5.walmartimages.com/seo/Women-s-Jordan-1-Mid-White-Oxidized-Green-Sail-BQ6472-133-7_4b7f3089-f73b-4609-923f-9659fc73f4d7.136dcfbb8061f3d58967fa84ab039914.png', 'id': '49299A8080A24B6B82907963F0F79D30', 'zoomable': False}]",,50CD1769E0D5473F82184E87CD37ACBA,The Spot for Fits & Kicks,,https://www.walmart.com/seller/101127721,4.5,IL,651,,60638
7341 S Meade Ave Bedford Park IL 60638 US,Nike,The Spot for Fits & Kicks,US,$,testtest@new.com,"Headquartered in Beaverton, Oregon, Nike is the largest and most successful brand of shoes, sports equipment, clothing, and controlling more than 60% of the market and becoming a pop culture icon.",True,737905749,nike shoes,737905749,Male Adult 9 Men CZ5594-100 White/White,https://www.walmart.com/ip/NIKE-Male-Adult-9-Men-CZ5594-100-White-White/737905749?classType=VARIANT,2,7086793375,134.95,"[{'link': 'https://i5.walmartimages.com/seo/NIKE-Male-Adult-9-Men-CZ5594-100-White-White_f927ebdf-a25f-413e-b5dc-3e265dc962c9.774cfc45189e453176a9ac59d0e9664a.jpeg', 'id': '80C0A46375A04A56B5273087CC416975', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/3b5688ad-9043-465c-a7f1-5e6b486b6f77.ac92185937016e7801b0d6f122deab38.jpeg', 'id': 'C7F77FA3A21E4209854436E4315BA640', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/8b7b0ca0-c325-4b2d-ae12-0e1d3eaa39bf.a0feca0ff4850fd0300f9adb696c2013.jpeg', 'id': 'DEB514A8271B453ABCF07032965451EA', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/4296f386-4a0a-40cf-a522-3c32693254a8.6e3df57093acce0bccdd21bfb9810771.jpeg', 'id': '1D8496CE8A64480B89396A2590F9DE2B', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/ccbcc0a1-658a-4286-aa89-d8d8b6c2a8a2.ef7b35f64745fb8970b0b0b972812b5a.jpeg', 'id': '03542F7B3A0B437287D1D0BB92D64A56', 'zoomable': False}]",,50CD1769E0D5473F82184E87CD37ACBA,The Spot for Fits & Kicks,,https://www.walmart.com/seller/101127721,4.5,IL,651,,60638
7341 S Meade Ave Bedford Park IL 60638 US,Nike,The Spot for Fits & Kicks,US,$,testtest@new.com,Men's Nike Air Max Alpha Trainer 6 Black/Anthracite-Black,True,15950172745,nike shoes,15950172745,Men's Nike Air Max Alpha Trainer 6 Black/Anthracite-Black (FQ1833 003) - 8,https://www.walmart.com/ip/Men-s-Nike-Air-Max-Alpha-Trainer-6-Black-Anthracite-Black-FQ1833-003-8/15950172745?classType=VARIANT&athbdg=L1600,2,7086793375,79.95,"[{'link': 'https://i5.walmartimages.com/seo/Men-s-Nike-Air-Max-Alpha-Trainer-6-Black-Anthracite-Black-FQ1833-003-8_b62549fb-455c-496e-8837-ce7310145d6d.066edcf5d5ebe1723fa9e5134be4c8bf.jpeg', 'id': '803FBA521A034F8B826A8569AEAB6D97', 'zoomable': False}]",,50CD1769E0D5473F82184E87CD37ACBA,The Spot for Fits & Kicks,,https://www.walmart.com/seller/101127721,4.5,IL,651,,60638
1046 Woodward Ave Detroit MI 48226 US,Nike,StockX,US,$,walmartsupport@stockx.com,"As part of this partnership with Walmart, StockX has a 14 day return policy and the item must be in original, new condition with the StockX tag attached",True,17410270894,nike shoes,17410270894,"Men's Air Max 90 White Lightning Running Shoes, from StockX",https://www.walmart.com/ip/Nike-Men-s-Air-Max-90-White-Lightning-Running-Shoes-from-StockX/17410270894?classType=VARIANT,2,3134668707,126,"[{'link': 'https://i5.walmartimages.com/seo/Nike-Men-s-Air-Max-90-White-Lightning-Running-Shoes-from-StockX_55fdc18e-ff63-4391-99bd-bb6696d1a001.f7cdee8802d79ee364acbab39a41775d.jpeg', 'id': 'B3536A189C95480C98D1CD86D519E100', 'zoomable': True}, {'link': 'https://i5.walmartimages.com/asr/f516dd3b-170b-4c1c-9317-8c51cb11450b.5c10560e51a2baa28cd18954f600e37a.jpeg', 'id': '0497A0C289B34FF39D4342FE890D1360', 'zoomable': True}, {'link': 'https://i5.walmartimages.com/asr/db4e6820-20c5-4c95-a6e7-416ea4a0e0e8.9e7a2b24297a53d038dad00829918c13.jpeg', 'id': '71082383266E4F95B8E2E0A8FCB1AC52', 'zoomable': True}, {'link': 'https://i5.walmartimages.com/asr/979bd018-8290-4880-88ef-9251f9480265.fda3f43a031e531d1854ab89f4643683.jpeg', 'id': '545376B91614437A92A6BDF80ACA1D1B', 'zoomable': True}, {'link': 'https://i5.walmartimages.com/asr/f53702ed-398d-46dc-addc-9c8291cbadf2.651b70c7bde351f0544e518675e30169.jpeg', 'id': '50425D570705423A8D58C22CF52F8EF8', 'zoomable': True}]",,D00FBAB3A90E4243BCAF938753A7663B,StockX,https://i5.walmartimages.com/asr/304e9a3a-7644-4ef3-8e1c-fc71739f6400.6da8e12c3e892b928e14d3fe455480d3.png,https://www.walmart.com/seller/102524329,4.1,MI,94,,48226
1046 Woodward Ave Detroit MI 48226 US,Nike,StockX,US,$,walmartsupport@stockx.com,"As part of this partnership with Walmart, StockX has a 14 day return policy and the item must be in original, new condition with the StockX tag attached",True,16841359564,nike shoes,16841359564,"Men's Air Max Plus Shark Attack Running Shoes, from StockX",https://www.walmart.com/ip/Nike-Men-s-Air-Max-Plus-Shark-Attack-from-StockX/16841359564?classType=VARIANT,2,3134668707,157,"[{'link': 'https://i5.walmartimages.com/seo/Nike-Men-s-Air-Max-Plus-Shark-Attack-from-StockX_e51067b0-1d9f-4768-9c11-74bfa97e3018.727a71580ed5f7f948608cf177f746c9.jpeg', 'id': '84B779B7FF5A4ABA8D8B2A311BF59714', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/4a87cdb8-8fd8-4f10-82fb-5cb7c1cb9f0a.e41d43e960ca89482a4960d128fb2f9b.jpeg', 'id': 'FF892611E1BE4C6989AC38E300EF969F', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/490ceb7a-d349-41ad-9e6d-e26f8e659e2f.879ce2108ae594dadb7ab9932961e1d5.jpeg', 'id': '90109D3FCE994D3DABC335AAD327F1D0', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/f53702ed-398d-46dc-addc-9c8291cbadf2.651b70c7bde351f0544e518675e30169.jpeg', 'id': '50425D570705423A8D58C22CF52F8EF8', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/0f03d573-c5a4-46c1-bf25-18e6a42a1806.872fc43141d7a1dc62e9c9222c915a5e.jpeg', 'id': '58F175979C164CA5B35F26E925751FEC', 'zoomable': False}]",,D00FBAB3A90E4243BCAF938753A7663B,StockX,https://i5.walmartimages.com/asr/304e9a3a-7644-4ef3-8e1c-fc71739f6400.6da8e12c3e892b928e14d3fe455480d3.png,https://www.walmart.com/seller/102524329,4.1,MI,94,,48226
1046 Woodward Ave Detroit MI 48226 US,Nike,StockX,US,$,walmartsupport@stockx.com,"As part of this partnership with Walmart, StockX has a 14 day return policy and the item must be in original, new condition with the StockX tag attached",True,16835722144,nike shoes,16835722144,"Men's Dunk Low Vintage Coral, from StockX",https://www.walmart.com/ip/Nike-Men-s-Dunk-Low-Vintage-Coral-from-StockX/16835722144?classType=VARIANT,2,3134668707,94,"[{'link': 'https://i5.walmartimages.com/seo/Nike-Men-s-Dunk-Low-Vintage-Coral-from-StockX_13b375f4-179f-4544-b224-406468da1bc3.40bb4f94d1dcc0b9af0cb2e76df0820d.jpeg', 'id': '3AE4C10DCBB848AF89CBDB73A260C5CC', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/16f2d21b-eb9e-4c7c-a1aa-62e734f3e532.f151af20640b0d08df7b466c384cd8c3.jpeg', 'id': '80C17D171BF646319602B1E4DBABB289', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/ab5e0711-9c07-4ffd-a4ab-ed1c7c513780.f1e6aff5ff05510ee9501ad5b2707e46.jpeg', 'id': 'A0B73908A66D4149BC008C18B55621A8', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/6b766f63-9951-4c38-a55e-104f8adf5e99.d140a865b57e366c5892fa56f4cb9b76.jpeg', 'id': '958B72CA1E814EDCB327F9FC6AB2C314', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/f53702ed-398d-46dc-addc-9c8291cbadf2.651b70c7bde351f0544e518675e30169.jpeg', 'id': '50425D570705423A8D58C22CF52F8EF8', 'zoomable': False}]",,D00FBAB3A90E4243BCAF938753A7663B,StockX,https://i5.walmartimages.com/asr/304e9a3a-7644-4ef3-8e1c-fc71739f6400.6da8e12c3e892b928e14d3fe455480d3.png,https://www.walmart.com/seller/102524329,4.1,MI,94,,48226
411 VINE ST Philadelphia PA 19106 US,Nike,Shoes on the Web,US,$,walmart@shoesontheweb.com,Nike Men's Run Swift 3 Running Shoes feature a mesh upper. Flywire cables provide a supportive feel when you tighten the laces. Plush foam midsole cushions each step. Grooves on the rubber outsole help your foot move naturally. Photon Dust - Black - White men running fashion sneakers athleisure casual training,True,2827573122,nike shoes,2827573122,"Men's Sneaker Shoes, Photon Dust/Black-White-Wolf Grey, 46 EU",https://www.walmart.com/ip/Nike-Men-s-Sneaker-Shoes-Photon-Dust-Black-White-Wolf-Grey-46-EU/2827573122?classType=VARIANT,2,2159252062,71.99,"[{'link': 'https://i5.walmartimages.com/seo/Nike-Men-s-Sneaker-Shoes-Photon-Dust-Black-White-Wolf-Grey-46-EU_f47adedb-8a93-4f1d-be46-83e8be98d0c3.9016ad894676159c7fa80c4634fcbe6e.jpeg', 'id': '11E6152BC41C4399A6A6BB147D5A2F0D', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/8e4c4da8-121a-4cb2-9295-a662f3d5aa9c.9c35d433b08df779a6e3278010f1bb4d.jpeg', 'id': '3CA419E7D3E84875A7868984E1AF0CC7', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/422410bd-3af4-4499-90b6-b5d40bede9fd.55f885b432f5a71942ff0084df84a4c1.jpeg', 'id': '2719865660EA40378091B2BA0E163498', 'zoomable': False}]",,BE318D9BD38147739DEF1744E6DFC552,Shoes on the Web,https://i5.walmartimages.com/asr/cd56e03a-88a0-400d-be78-1c1d67437c1f.69a8d6efbcdb435209e815c608309072.jpeg,https://www.walmart.com/seller/101067107,4.5,PA,241,,19106
520 Conger St Eugene OR 97402 US,Nike,Wise Sneakers,US,$,wiseindustriesllc@gmail.com,"Brand: Nike Designer: Peter Moore Model: Dunk Low Retro Nickname: 'Grey Fog' Colorway: White / Grey Fog SKU: DD1391-103 Season: Spring / Summer / Fall / Winter Release Date: 2021-09-21 Age Group: Adult Gender: Men's Category: Footwear / Sneakers Activity: Basketball / Gym & Training / Walking / Casual / Skateboarding Shaft Height: Low Top Closure: Lace Up SERIOUSS Guarantee ✅ For over 13 years our mission has been to ensure a safe and trustworthy marketplace for everyone. All while guaranteeing our customers the piece of mind that with every purchase, they'll be receiving 100% Authentic and Brand New item(s) in a timely manner, every time! Authenticated & Inspected by our highly trained team of experts & AI. We check every possible detail including the original packaging, accessories, labels, condition, shape, dimensions, texture, smell and for defects or flaws (if any) Our SERIOUSS Guarantee keeps that promise by always providing our buyers with world class support, 7 days a week. In the rare event that you are ever sent the wrong item/size or if your package is lost, damaged or stolen; please contact us about the issue within 14 days of delivery and we will work expeditiously to resolve the issue.",True,5120615365,nike shoes,5120615365,Men's Dunk Low Grey Fog Casual Shoe,https://www.walmart.com/ip/Nike-Men-s-Dunk-Low-Grey-Fog-Casual-Shoe/5120615365?classType=VARIANT&athbdg=L1600,2,9494398626,150,"[{'link': 'https://i5.walmartimages.com/seo/Nike-Men-s-Dunk-Low-Grey-Fog-Casual-Shoe_367560b1-3f90-4035-b7e9-712248bd0bfd.a6b3a778ed070d5256ce8f754df0c1b7.jpeg', 'id': 'FB292F2F791640D180E36D9A84681743', 'zoomable': True}, {'link': 'https://i5.walmartimages.com/asr/0ead56f6-c128-492c-9dcb-5edfb1bc1c09.c745cdf10cd38bbc119bf9440ce4efdc.jpeg', 'id': '4895D8CFDB0C4E868DBFFAC1BBF0ED36', 'zoomable': True}, {'link': 'https://i5.walmartimages.com/asr/e0441116-b8ed-40ca-9918-d5bc0fdbf5f4.74ed8fe3f23fa6425fb33eac6e8dd299.jpeg', 'id': '4F6A393AAA554190B7041C768D846370', 'zoomable': True}, {'link': 'https://i5.walmartimages.com/asr/9e6e5f21-69e5-4d20-b435-b9cc195b9731.a8bb6c34991e99cba1f5ac60dba7530f.jpeg', 'id': 'AFEC0D59FABF40A5A489E38BC5E1240A', 'zoomable': True}]",,1BA864BAC86B47DE98DFAB51A9B7F21E,Wise Sneakers,,https://www.walmart.com/seller/101389067,4.7,OR,15,,97402
2108 W PIONEER PKWY STE 111 Pantego TX 76013 US,Nike,New Variations LLC,US,$,new.variations@gmail.com,"The Nike Air Max LTD 3 Men's Running Shoes are composed of a durable leather upper. Cushioned tongue and lining combine to provide an excellent feel at your feet. Signature Air Max bubble at the heel and cushioned midsole give your feet long-lasting comfort. Non-marking rubber outsole features a traction increase pattern which enhances grip on all surfaces.

Features:
- Smooth leather upper
- Cushioned Lining and padded tongue for added comfort
- Air Bubble at the heel
- Non-marking rubber outsole
- Padded insole for increased comfort

SKU: 687977-020

Material: Leather

Color: Black/Black-Black",True,357067100,nike shoes,357067100,Men's Air Max LTD 3 Running Shoe Black / Black (8.5 D(M) US),https://www.walmart.com/ip/Nike-Men-s-Air-Max-LTD-3-Running-Shoe-Black-Black-8-5-D-M-US/357067100?classType=VARIANT,2,2149345708,119.99,"[{'link': 'https://i5.walmartimages.com/seo/Nike-Men-s-Air-Max-LTD-3-Running-Shoe-Black-Black-8-5-D-M-US_8906d7c1-01e4-405b-926a-9a9d7d476ea7.9951c97a061db0ba7ec5ae0af1c30db9.jpeg', 'id': '6D6B86EAE09948369291875EE2A95975', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/bdb58ae7-3098-471a-9ec6-87fa21a3cd8d.45d16e34d99fff86c12fa0d8cce4c927.jpeg', 'id': '0F763FCA25934A408A4DF1FDE304B4B6', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/1c61a0fc-e52f-41c4-a282-53c27439526e_1.c77c248b3bc2b4d5d5f7a3a033b80e58.jpeg', 'id': '849A232A42644859961EFB0DC6469CAA', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/e0b8a40a-b6b3-42ef-b00d-570a1b85ca33.79f6b6a4b444c5e7cad8b3b325759545.jpeg', 'id': 'D0827CFE1DED41D2A10AA60A38214564', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/bc80d7a1-74f6-425d-9fb0-c87e2cf5e7d1.434dd361a32c32011c8556fe2d09ed74.jpeg', 'id': 'CF5EBE524DCE42BC92FD6ED0553B4157', 'zoomable': False}, {'link': 'https://i5.walmartimages.com/asr/6e1c57cf-114b-407c-b8e7-8831b8e3f9fa.eab8e6efd90e0de8fe7ef0eeed605894.jpeg', 'id': 'BD7465722E64402F8432015D534D3B1C', 'zoomable': False}]",,E883F4984433446AAD7F16B3EF372537,New Variations LLC,,https://www.walmart.com/seller/102882337,0,TX,0,,76013
