address,brand,business_legal_name,country,currency,email_address,full_product_description,in_stock,item_number,keyword,listing_id,listing_title,listing_url,offers_count,phone_number,price,product_images,product_sku,seller_email,seller_name,seller_profile_picture,seller_profile_url,seller_rating,state_province,total_reviews,units_available,zip_code
1046 Woodward Ave Detroit MI 48226 US,Nike,StockX,US,USD,walmartsupport@stockx.com,"As part of this partnership with Walmart, StockX has a 14 day return policy and the item must be in original, new condition with the StockX tag attached",True,16841309919,nike shoes,16841309919,"Men's Air Force 1 Low '07 Black Basketball Shoes, from StockX",https://www.walmart.com/ip/Nike-Men-s-Air-Force-1-Low-07-Black-from-StockX/16841309919?classType=VARIANT,1,3134668707,125,https://i5.walmartimages.com/seo/Nike-Men-s-Air-Force-1-Low-07-Black-from-StockX_00880d4a-ca14-496f-a497-227b35e78158.1bf03d85d4037fd1844d72d9e106be2a.jpeg|https://i5.walmartimages.com/asr/46179bd8-e9cc-40a9-b9f2-5b59cea9cc4b.576e5a8334e022c324f6a80c9aa9b7b2.jpeg|https://i5.walmartimages.com/asr/ecb660ae-7d29-4b94-a6da-b96d10c59693.b0e093e264fb2296203924c9bdfbc7cd.jpeg|https://i5.walmartimages.com/asr/1d29c96a-ff97-4778-a8af-4c194452a601.f98776c0b597156f6eb4df38008bfc74.jpeg|https://i5.walmartimages.com/asr/f53702ed-398d-46dc-addc-9c8291cbadf2.651b70c7bde351f0544e518675e30169.jpeg,,walmartsupport@stockx.com,StockX,https://i5.walmartimages.com/asr/304e9a3a-7644-4ef3-8e1c-fc71739f6400.6da8e12c3e892b928e14d3fe455480d3.png,https://www.walmart.com/seller/102524329,4.1,MI,94,,48226
1046 Woodward Ave Detroit MI 48226 US,Nike,StockX,US,USD,walmartsupport@stockx.com,"As part of this partnership with Walmart, StockX has a 14 day return policy and the item must be in original, new condition with the StockX tag attached",True,16835922273,nike shoes,16835922273,"Women's Air Max 270 White Black Running Shoes, from StockX",https://www.walmart.com/ip/Nike-Women-s-Air-Max-270-White-Black-from-StockX/16835922273?classType=VARIANT,1,3134668707,150,https://i5.walmartimages.com/seo/Nike-Women-s-Air-Max-270-White-Black-from-StockX_1d3b0ab7-dfc8-4cee-ae62-a3ee78d0541b.33845dd1ba9183822ea473943160e614.jpeg|https://i5.walmartimages.com/asr/da4a815e-1b4e-401c-b88d-b4239cc643ac.607889457480046ff7b87272adf3eee8.jpeg|https://i5.walmartimages.com/asr/9d3ff7ff-5427-4fd4-a387-cb6431c7fe4a.07d62150a168ad1149b03bc49ca52f81.jpeg|https://i5.walmartimages.com/asr/23df7b8c-72e9-4af9-b620-689a3fece9c2.79fc3140c3fdcb2c85fba47f92b165c1.jpeg|https://i5.walmartimages.com/asr/f53702ed-398d-46dc-addc-9c8291cbadf2.651b70c7bde351f0544e518675e30169.jpeg,,walmartsupport@stockx.com,StockX,https://i5.walmartimages.com/asr/304e9a3a-7644-4ef3-8e1c-fc71739f6400.6da8e12c3e892b928e14d3fe455480d3.png,https://www.walmart.com/seller/102524329,4.1,MI,94,,48226
1046 Woodward Ave Detroit MI 48226 US,Nike,StockX,US,USD,walmartsupport@stockx.com,"As part of this partnership with Walmart, StockX has a 14 day return policy and the item must be in original, new condition with the StockX tag attached",True,16877518059,nike shoes,16877518059,"Men's Free Run 5.0 Black Off Noir Running Shoes, from StockX",https://www.walmart.com/ip/Nike-Men-s-Free-Run-5-0-Black-Off-Noir-from-StockX/16877518059?classType=VARIANT,1,3134668707,122,https://i5.walmartimages.com/seo/Nike-Men-s-Free-Run-5-0-Black-Off-Noir-from-StockX_425dab9c-5c5b-4ab6-855f-5947b84a5e5f.f789284edc2523d174c7b52650ab0312.jpeg|https://i5.walmartimages.com/asr/59248f9e-0926-41ea-9ba4-31eaf40fb711.e5e9c3d8a7ee1280b5520245b2fa1ad0.jpeg|https://i5.walmartimages.com/asr/e052d0e1-8868-4d15-ad0e-3e080eca1f65.c8025d4d08b9c043c3aa6c4ad04351bc.jpeg|https://i5.walmartimages.com/asr/f53702ed-398d-46dc-addc-9c8291cbadf2.651b70c7bde351f0544e518675e30169.jpeg|https://i5.walmartimages.com/asr/36daff51-434b-4b2d-9676-b097356c7396.4df138252369a307dc1b9e6cf4dba875.jpeg,,walmartsupport@stockx.com,StockX,https://i5.walmartimages.com/asr/304e9a3a-7644-4ef3-8e1c-fc71739f6400.6da8e12c3e892b928e14d3fe455480d3.png,https://www.walmart.com/seller/102524329,4.1,MI,94,,48226
5014 Down Court Saint Cloud FL 34772 US,Nike,EIGHT.11 INC,US,USD,eight.11inc@yahoo.com,"The iconic silhouette is almost pushing 40 years in the industry and it is still considered an all-time original. The Air Force 1 shoe, originally released in 1982, was designed by Bruce Kilgore. At the time, it was designed as a basketball performance shoe. While it still can be used as a basketball sneaker today, its legacy has extended well beyond the hardwood.
 * Polyester textile tongue with lace-up closure and Nike branding
 * Nike Air branding on the heel
 * Rubber outsole for traction and ultimate performance
 * 100% Authentic
 * Imported
 * Style Number: dh2920-001
 * Condition: New",True,852295372,nike shoes,852295372,Air Force 1 LE (GS) Big Kids' Shoes Black dh2920-001,https://www.walmart.com/ip/Nike-Air-Force-1-LE-GS-Big-Kids-Shoes-Black-dh2920-001/852295372?classType=VARIANT&athbdg=L1600,1,4077386477,85.07,https://i5.walmartimages.com/seo/Nike-Air-Force-1-LE-GS-Big-Kids-Shoes-Black-dh2920-001_98306f24-7fed-4ccf-b31e-09e55878ea49.c8cbd82008432ecc915ffc4759104228.jpeg|https://i5.walmartimages.com/asr/e27b1a85-e34b-45d8-885e-40b96dbc383e.8b1898259d83b21cbaa7092163460716.jpeg|https://i5.walmartimages.com/asr/07e1c4a4-a5f6-4b22-b5be-977e0b9d38c3.0ab3a31509f08a63afd353edcadda73c.jpeg|https://i5.walmartimages.com/asr/1d07d472-84f1-4e72-84e4-18b8b7b1055f.21b509c780b1da0ea82a79559a960faf.jpeg|https://i5.walmartimages.com/asr/d727e65b-096d-4f7e-acea-9160de45ec5f.d0fe6d9244f136d2befce67163024ab8.jpeg|https://i5.walmartimages.com/asr/681c4be3-a9b8-414c-bdc4-fc3e7ebcb7d9.9bf987e852cae0559ee6f5de6753715a.jpeg,,eight.11inc@yahoo.com,Global Brands 1971,,https://www.walmart.com/seller/102640609,5,FL,6,,34772
7341 S Meade Ave Bedford Park IL 60638 US,Nike,The Spot for Fits & Kicks,US,USD,testtest@new.com,"From indoor courts to outdoor concrete, the Nike Air Max Infuriate III Athletic Shoe keeps you at your peak. The mid top basketball shoes have a durable rubber outsole and a modified herringbone for traction. The Nike Air Max Infuriate III Athletic Shoe has the Max Air 180 heel for support with hard hitting impacts.",True,895594730,nike shoes,895594730,Unisex Basketball Shoes Big Kid 8-12 Years 5 Big Kid White/University Gold-black,https://www.walmart.com/ip/Nike-Unisex-Basketball-Shoes-Big-Kid-8-12-Years-5-Big-Kid-White-University-Gold-black/895594730?classType=VARIANT,1,7086793375,109.95,https://i5.walmartimages.com/seo/Nike-Unisex-Basketball-Shoes-Big-Kid-8-12-Years-5-Big-Kid-White-University-Gold-black_b9ef28d0-0388-43f9-8f84-0314189552e4.1dbcd3948d5dde774db8ce8a203ef62e.jpeg|https://i5.walmartimages.com/asr/3d3713ee-178b-48fe-989a-c81d8037c067.e18463bfc836c7cafce68e88a76ee14d.jpeg|https://i5.walmartimages.com/asr/0dde874c-7fe6-4e19-bdc2-f79a3332cce4.a37dfce8eb04a014c9c1d4c1751d18fa.jpeg|https://i5.walmartimages.com/asr/d3449f4f-0f77-4ecb-b38b-06b022f84c5b.7702c3c4873aa0948854e71184c71410.jpeg|https://i5.walmartimages.com/asr/54d5dcc0-b45c-4ba9-a55c-a45df8960148.19b48f8f2815a4139a8a43b27d92f335.jpeg|https://i5.walmartimages.com/asr/f75fea20-17f9-4286-a93e-b1884c877190.cd1ffc878fb2b99f1d60e0f4e6c6a7dd.jpeg|https://i5.walmartimages.com/asr/4d0cfbf5-3b05-40da-bcd3-bacb6b63db59.238281a9e42b8e924be34f5fd5d07be9.jpeg,,testtest@new.com,The Spot for Fits & Kicks,,https://www.walmart.com/seller/101127721,4.5,IL,650,,60638
7341 S Meade Ave Bedford Park IL 60638 US,Nike,The Spot for Fits & Kicks,US,USD,testtest@new.com,"The Nike Air Max LTD 3 Men's Running Shoes are composed of a durable leather upper. Cushioned tongue and lining combine to provide an excellent feel at your feet. Signature Air Max bubble at the heel and cushioned midsole give your feet long-lasting comfort. Non-marking rubber outsole features a traction increase pattern which enhances grip on all surfaces.

Features:
- Smooth leather upper
- Cushioned Lining and padded tongue for added comfort
- Air Bubble at the heel
- Non-marking rubber outsole
- Padded insole for increased comfort

SKU: 687977-011

Material: Leather

Color: Black/White-Dark Grey",True,114977036,nike shoes,114977036,Men's Air Max Ltd 3 Running Shoe,https://www.walmart.com/ip/NIKE-Men-s-Air-Max-Ltd-3-Running-Shoe/114977036?classType=REGULAR,1,7086793375,149.95,https://i5.walmartimages.com/seo/NIKE-Men-s-Air-Max-Ltd-3-Running-Shoe_01b494ba-ca60-4e3f-83db-8e6f4763b8da_1.be12163f4b5b4ca186bb42aeab3f1e40.jpeg|https://i5.walmartimages.com/asr/2d8cafbb-198b-4820-b7ac-f143cb52c94d_1.dd6289b14a5e0aaf061f4b58bdd11ba3.jpeg|https://i5.walmartimages.com/asr/7fc76016-8cd8-427f-9550-d9aa7997f90e_1.c1e40bd05f8fcb98b0da169b776d60c4.jpeg|https://i5.walmartimages.com/asr/39721b84-900e-412f-bd9b-147d849456e9_1.9ae1d129306055e14e8b47813a28bca2.jpeg|https://i5.walmartimages.com/asr/cf93412c-8585-4f64-be60-44f02a0f02de_1.9f9fca2f9a9b43cebc1d6e376d5fd826.jpeg|https://i5.walmartimages.com/asr/d03b3a2c-ed88-4131-baa2-a2c564e6078b_1.3164d89c0ee059ab111dc1a3ca206bf4.jpeg,,testtest@new.com,The Spot for Fits & Kicks,,https://www.walmart.com/seller/101127721,4.5,IL,650,,60638
16014 26th ave flushing NY 11358 US,Nike,LY SNEAKER TRADING INC,US,USD,liyuan8028@hotmail.com,Nike Reax 8 TR Men's Cross Training Shoes Color: Black Black Anthracite Size: 13,True,5636394989,nike shoes,5636394989,Reax 8 TR Men's Cross Training Shoes Color: Black Black Anthracite Size: 13,https://www.walmart.com/ip/Nike-Reax-8-TR-Men-s-Cross-Training-Shoes-Color-Black-Black-Anthracite-Size-13/5636394989?classType=VARIANT,1,6468818866,115.97,https://i5.walmartimages.com/seo/Nike-Reax-8-TR-Men-s-Cross-Training-Shoes-Color-Black-Black-Anthracite-Size-13_4b94ff44-08a1-49af-9424-8a0d29f18b38.fe288cb9b9360a2e918c29f841b55c29.jpeg|https://i5.walmartimages.com/asr/1a5e0ccc-3b82-463f-ab87-782ca3366801.3019ff7f58a798fd7fc227b0883b3e66.jpeg|https://i5.walmartimages.com/asr/9d504471-54de-47e3-a65e-b5322329f74b.7f2f8eb76a31051a2cb01e0cdfc43262.jpeg|https://i5.walmartimages.com/asr/da122376-f914-44fc-b9c9-fb828586e5e2.b62313857690f57ec82bddcb3f9c3020.jpeg,,liyuan8028@hotmail.com,LY SNEAKER TRADING INC,,https://www.walmart.com/seller/101371528,5,NY,4,,11358
1046 Woodward Ave Detroit MI 48226 US,Nike,StockX,US,USD,walmartsupport@stockx.com,"As part of this partnership with Walmart, StockX has a 14 day return policy and the item must be in original, new condition with the StockX tag attached",True,16901972302,nike shoes,16901972302,"Men's Air Peg 2K5 Black Fire Red Running Shoes, from StockX",https://www.walmart.com/ip/Nike-Men-s-Air-Peg-2K5-Black-Fire-Red-from-StockX/16901972302?classType=VARIANT,1,3134668707,116,https://i5.walmartimages.com/seo/Nike-Men-s-Air-Peg-2K5-Black-Fire-Red-from-StockX_90c19898-16a9-4ab2-9b92-fc41fc375ca9.1ce50c73a6fa76a904a384d75316a79c.jpeg|https://i5.walmartimages.com/asr/fb231555-6dc4-43e3-87b3-c96f43475235.066883e2b7a5f2aef3853f1a069d8d2d.jpeg|https://i5.walmartimages.com/asr/3a4429b5-12d3-4f72-a6dc-8a4732ec0a40.5855f14d2919f283be892ac6ad239804.jpeg|https://i5.walmartimages.com/asr/f53702ed-398d-46dc-addc-9c8291cbadf2.651b70c7bde351f0544e518675e30169.jpeg|https://i5.walmartimages.com/asr/61ae92b6-0b43-4ac0-a8b4-d5ae90def9d5.35eaf338c9a668497fab1769b71ebe07.jpeg,,walmartsupport@stockx.com,StockX,https://i5.walmartimages.com/asr/304e9a3a-7644-4ef3-8e1c-fc71739f6400.6da8e12c3e892b928e14d3fe455480d3.png,https://www.walmart.com/seller/102524329,4.1,MI,94,,48226
7341 S Meade Ave Bedford Park IL 60638 US,Nike,The Spot for Fits & Kicks,US,USD,testtest@new.com,"Brand: Nike Designer: Peter Moore Model: Dunk Low (GS) Nickname: 'Valentine's Day Solemates'Colorway: Fire Red / Pink Foam - Light Crimson SKU: FZ3548-612 Season: Spring / Summer / Fall / Winter Release Date: 2024-02-04 Age Group: Kids Gender: Youth / GS / Grade School Category: Footwear / Sneakers Activity: Basketball / Gym & Training / Walking / Casual / Skateboarding Shaft Height: Low Top Closure: Lace Up SERIOUSS Guarantee ✅ For over 13 years our mission has been to ensure a safe and trustworthy marketplace for everyone. All while guaranteeing our customers the piece of mind that with every purchase, they'll be receiving 100% Authentic and Brand New item(s) in a timely manner, every time! Authenticated & Inspected by our highly trained team of experts & AI. We check every possible detail including the original packaging, accessories, labels, condition, shape, dimensions, texture, smell and for defects or flaws (if any) Our SERIOUSS Guarantee keeps that promise by always providing our buyers with world class support, 7 days a week. In the rare event that you are ever sent the wrong item/size or if your package is lost, damaged or stolen; please contact us about the issue within 14 days of delivery and we will work expeditiously to resolve the issue.",True,5320083799,nike shoes,5320083799,(GS) Nike Dunk Low 'Valentine's Day Solemates' (2024) FZ3548-612,https://www.walmart.com/ip/GS-Nike-Dunk-Low-Valentine-s-Day-Solemates-2024-FZ3548-612/5320083799?classType=VARIANT,1,7086793375,94.95,https://i5.walmartimages.com/seo/GS-Nike-Dunk-Low-Valentine-s-Day-Solemates-2024-FZ3548-612_b5023837-6b0f-4e6d-9ad5-a037752cf0a2.56d66ebc48ae581f0a2db8bb7faf0cd7.jpeg|https://i5.walmartimages.com/asr/5c0a4478-8139-45e1-bd10-721bff4533a1.25963803fc1b6a14b0fa5841a70bc7e0.jpeg|https://i5.walmartimages.com/asr/b6c01443-23ff-47a3-9b0d-4d954e3a39aa.458cbea2e48f38756ebae883ac301acd.jpeg|https://i5.walmartimages.com/asr/9d91adb2-bdf6-4a19-9918-ab5c0ec7ae5d.d2def33d79271d6d82b602d0fd727868.jpeg|https://i5.walmartimages.com/asr/02cbf121-282b-49dc-838e-a758283c7ea3.c9418a25ab530358ebac02b0053450e1.jpeg|https://i5.walmartimages.com/asr/5d602755-4362-4eb5-8183-583ff9de6e7a.dc229727dbf190f7f058cb9f9117c3b6.jpeg|https://i5.walmartimages.com/asr/627e160d-80fe-427d-b385-a38fa7d5e171.2a7994521939c6cc1cc4f079971704a9.jpeg,,testtest@new.com,The Spot for Fits & Kicks,,https://www.walmart.com/seller/101127721,4.5,IL,650,,60638
5061 W Dock St null South Jordan UT 84009 US,Nike,Greensole LLC,US,USD,glgp72@gmail.com,"Nike Air Max 270 AH8050-002 Men's Black/White Low Top Casual Running Shoes C489

Description

Nike Air Max 270 AH8050-002 Men's Black/White Low Top Casual Running Shoes C489.

Product Detail

• Brand: Nike

• Model: Nike Air Max 270 AH8050-002

• Department: Men's

• Color: Black/White/Anthracite


Please message me if you have any questions. I stand by all of my items before and after purchase. Please see my feedback.

We do not combine shipping unless it's at least 7 orders to combine. If you ask us to cancel an auction all the auctions won will be cancelled by that buyer. Thank you.",True,803214982,nike shoes,803214982,Air Max 270 Mens Casual Shoes Black/Anthracite/White ah8050-002,https://www.walmart.com/ip/Nike-Air-Max-270-Mens-Casual-Shoes-Black-Anthracite-White-ah8050-002/803214982?classType=VARIANT&athbdg=L1600,1,2018770536,149.99,https://i5.walmartimages.com/seo/Nike-Air-Max-270-Mens-Casual-Shoes-Black-Anthracite-White-ah8050-002_e0b14b7b-cf2c-4315-a655-354b5c98b925_1.3fcf2fab833e749636e34e8fdcd9cb88.jpeg|https://i5.walmartimages.com/asr/efc8e0b2-fe71-49b4-a4c9-91d118c1809d_1.d89eb5962fc95ce21ca8d8d5866e185f.jpeg|https://i5.walmartimages.com/asr/b4dade3b-f55c-4c3b-8ff1-0a7835f285db_1.c5e74af108cf1399caa70187b816e4dc.jpeg|https://i5.walmartimages.com/asr/ee4467de-5ee4-495e-aa9b-bb4dc5e108af_1.b0f235f21492f753595c45b464405662.jpeg|https://i5.walmartimages.com/asr/3c348c23-8927-4b5d-8843-bd2218fa26ea_1.ff4537a1993b20b0034284b31f372b09.jpeg|https://i5.walmartimages.com/asr/e4bf7f8d-df93-4043-9bff-644e670befa4_1.7161670ed37dec00872e8f4c567b82b5.jpeg,,glgp72@gmail.com,Greensole LLC,https://i5.walmartimages.com/asr/17afb928-b4d8-4ae0-8115-d7dc2b7de4f8_1.ec3bea539da3f5cd5565b692247f7b76.jpeg,https://www.walmart.com/seller/17258,4.1,UT,52,,84009
